,QUERY,ACTUAL_CLASS,PREDICTED_CLASS,METRIC
987,@andrewsmith1443 You're right ! Thx Andrew &amp; have a great day :),POSITIVE,POSITIVE,6.283622888817189
988,@Migogos so true :),POSITIVE,NEUTRAL,0.0
989,@colorlessmoemoe i beleaf in u :-),POSITIVE,NEUTRAL,0.0
990,@Niallll_1Dx it's a cool video i love it...:) thank u,POSITIVE,POSITIVE,0.3090963539887499
991,Season 11 set ♡ Have a nice Friday #SPNFamily ! :)) #SPN11 #AlwaysKeepFighting #JaredPadalecki #JensenAckles http://t.co/mGAYutmknZ,POSITIVE,POSITIVE,0.9314329274079052
992,@theguyliner @Trishie_D cool. :D,POSITIVE,NEUTRAL,0.0
993,@fczbkk Exactly! :D,POSITIVE,NEUTRAL,0.0
994,@kevinngmingyuan peasant seats to watch a peasant team...I don't mind :p ahahha,POSITIVE,NEUTRAL,0.0
995,"@chriswiggin3 Chris, that's great to hear :) Due times &amp; reminders are indeed planned, both will be available in the not too distant future!",POSITIVE,POSITIVE,13.403227425912913
996,@RachelLiskeard Thanks for the shout-out :) It's great to have you aboard @inkfunnel,POSITIVE,POSITIVE,109.38187809158035
997,@side556 Hey!  :)  Long time no talk...,POSITIVE,NEUTRAL,0.0
998,@staybubbly69 as Matt would say. WELCOME TO ADULTHOOD.... :) http://t.co/zHQy0iyaCP,POSITIVE,NEGATIVE,-0.00038194444444444446
999,@DanielOConnel18 you could say he will have egg on his face :-),POSITIVE,NEGATIVE,-0.06634964728349926
1000,@AndreaMarySmith very helpful .... Or will be once I stop crying :(,NEGATIVE,POSITIVE,3.5241126316635847
1001,@realyys_ OTL NEVERMIND :( at least i got jeon so,NEGATIVE,NEGATIVE,-0.0005905797101449276
1002,And AS SOON as I tweeted that she planted her claws in my thigh for traction and zoomed away :(,NEGATIVE,NEGATIVE,-9.859835886712743
1003,@luketothestars damnit :(,NEGATIVE,NEUTRAL,0.0
1004,@KLM I used to be PRY/PV ..... wish I could relive those days and become NYC/PV buy there is no way to communicate with NYC or USA KLM :(,NEGATIVE,NEGATIVE,-47.78482757674419
1005,It's really hot :-(,NEGATIVE,NEUTRAL,0.0
1006,@Carouselballet Monday? :(,NEGATIVE,NEUTRAL,0.0
1007,@badoeuf If going to stop breakfast early you might want to remove the 11am from your website. Even McD's doesn't pull that trick. :(,NEGATIVE,NEGATIVE,-0.009353838516121512
1008,@blairforce2 which means its on its way over here :( 3rd load just hung up,NEGATIVE,NEGATIVE,-0.04932675597220264
1009,:( but wtf am I supposed to do now without her,NEGATIVE,NEGATIVE,-120.2066193450887
1010,Headache strike :(,NEGATIVE,NEUTRAL,0.0
1011,English weather needs to fix up :((,NEGATIVE,NEGATIVE,-0.001389894063352213
1012,Live fam bam but I have a cough :(,NEGATIVE,NEGATIVE,-169.75160985803575
1013,Absolutely gutted all the James Bay tickets have sold out for Manchester :(,NEGATIVE,POSITIVE,35.78103868019574
1014,Seventh spot na lang :( #OTWOLGrandTrailer,NEGATIVE,NEUTRAL,0.0
1015,Splendour :(,NEGATIVE,NEUTRAL,0.0
1016,@lizzytrevaskis @1057darwin OMG! Swedish hair metal legends HäirFørce in the studio while I am on leave??? Noooo :( #givecodpieceachance,NEGATIVE,NEGATIVE,-0.09396707575780026
1017,"@missalicebmbds it's sore, Alice. :(",NEGATIVE,NEUTRAL,0.0
1018,I'm not ready to work yet :(,NEGATIVE,NEGATIVE,-2.601009956836374
1019,@adoringpreston someone unfaved :((,NEGATIVE,NEUTRAL,0.0
1020,stiles :(,NEGATIVE,NEUTRAL,0.0
1021,@infinityandbion funny mo :(,NEGATIVE,NEUTRAL,0.0
1022,someone explain #SandraBland :(,NEGATIVE,NEUTRAL,0.0
1023,@archietalanay dont be sad :(((((( ily,NEGATIVE,NEUTRAL,0.0
1024,"@sonzhi No, I am going to spend the night in Prague and then leaving tomorrow :(",NEGATIVE,NEGATIVE,-2.4054566054995012
1025,"one of my friend is following me , a little heart attack , im sorry youre blocked :((((( sadis",NEGATIVE,POSITIVE,0.0015406976744186049
1026,@ellierowexo no I'm annoyed :(,NEGATIVE,NEGATIVE,-0.0641719701352729
1027,@GabyInTheFields Consider yourself lucky! my favourite character didn't even make it to the season finale in The 100 :(,NEGATIVE,NEGATIVE,-0.014583333333333334
1028,@SarahLucero boo. I had already turned in. Yes. At 915. :(,NEGATIVE,NEGATIVE,-4.425261634434439
1029,@BeaMiller I DON'T HAVE ITUNES SO I'M WAITING #NotAnApology :(,NEGATIVE,NEGATIVE,-91.90073875588328
1030,my layout doesn't match but it's the closest I could find for my header :( someone help,NEGATIVE,NEGATIVE,-135.53001387163533
1031,@RamaZafar hayeee :( hayeee :( patwari here mam but for IK's vision I would say nothing rather than a lil laugh,NEGATIVE,NEGATIVE,-126.50825773166862
1032,"@Mjbulanhagui13 agh, sorry :-(",NEGATIVE,NEUTRAL,0.0
1033,VidCon :( :( :(,NEGATIVE,NEUTRAL,0.0
1034,@Quality_CE don't gas me :((,NEGATIVE,NEUTRAL,0.0
1035,@TheKelseeey awhhh ok ok :( see you nalang when class opens!!! Hehe,NEGATIVE,NEGATIVE,-0.0021572978303747536
1036,Last night was one of the worst night :( I pretty sure this Albanian women cursed me,NEGATIVE,NEGATIVE,-34.41409362171178
1037,Air Max Tavas pls pls pls pls :(,NEGATIVE,NEUTRAL,0.0
1038,@ChaeHyungwon_ taken :( another chara maybe? -teteh,NEGATIVE,NEUTRAL,0.0
1039,@devjoshi10 dev I.m verry sad cause you on twitter and than me off :(,NEGATIVE,NEUTRAL,0.0
1040,@ryannhough I can imagine! This would shatter my dreams :-( We'll let our @CooperativeFood colleagues know all about this. ^SB,NEGATIVE,POSITIVE,18.296870535419636
1041,Too much missing you :(,NEGATIVE,NEUTRAL,0.0
1042,@IMJicellmoreno Nawee ! :(,NEGATIVE,NEUTRAL,0.0
1043,I WANT A WHITE FRENCH BULLDOG :(((,NEGATIVE,NEGATIVE,-76.83357707469104
1044,Wanna feel loved :(,NEGATIVE,NEGATIVE,-0.0020835594139989146
1045,@WeeklyChris Aww Poor you T.T I wish I was there to help you. Even though I can't really help much :(,NEGATIVE,NEGATIVE,-117.9906218538791
1046,I'm sorry I didn't see this tweet :( 2 Points x https://t.co/N6HMgKfoR1,NEGATIVE,NEGATIVE,-24.862412468973606
1047,I miss the Macho Man :(,NEGATIVE,NEUTRAL,0.0
1048,can i hav my purity back ? :(,NEGATIVE,POSITIVE,17.351384564287788
1049,@heartissoJEDlag i have kwento :( fbc,NEGATIVE,NEGATIVE,-0.006271588946459413
1050,3 days without talking with Bae :(,NEGATIVE,NEGATIVE,-0.0016098484848484852
1051,@punkrockbgmouth @indiandeathlock whaaaaaaat noooooooo :(,NEGATIVE,NEUTRAL,0.0
1052,"@WeeklyChris 

Please tweet me something I'm sad :( you can cheer me up 
please..",NEGATIVE,NEGATIVE,-0.5817286672658
1053,I miss my brown hair :(,NEGATIVE,NEGATIVE,-0.04524575103353238
1054,Nakakapikon yung nagbabasa ka ng blog comments for info and it's full of people asking the same damned questions answered in the post. :(,NEGATIVE,POSITIVE,0.058664062958399356
1055,@kevinperry leading cause of cancer in children under five :(,NEGATIVE,NEUTRAL,0.0
1056,Alone :-( :'( :-\,NEGATIVE,NEUTRAL,0.0
1057,"@rcdlccom hello, any info about possible interest in Jonathas ?? He is close to join Betis :( greatings",NEGATIVE,NEGATIVE,-0.0019451871657754014
1058,@chescaleigh I'm sorry people are being shits who don't respect your personal space. :(,NEGATIVE,NEGATIVE,-0.08402948238093165
1059,@seulgi_psv noooo :( *sogok ice cream*,NEGATIVE,NEUTRAL,0.0
1060,"@lucyanne_l Thank you for sending premium writing instrument, however some dastardly swine stole it from envelope! :( http://t.co/xNe3cD6dvk",NEGATIVE,POSITIVE,4.736226190476191
1061,Im getting sick and tired of pipol saying Im short... M not Short... I AM TINY :(,NEGATIVE,NEGATIVE,-6.0726488930061295
1062,"@Charlie_Bread fair enough :( why would anyone do that? Just seems a tad fucked up 😔 .. It's a wiper, a wiper!",NEGATIVE,NEGATIVE,-0.5873898910332072
1063,@EMPERYtech supposedly one of the worst kernels for any device :(,NEGATIVE,NEGATIVE,-0.0010555555555555555
1064,i'm so bored :(,NEGATIVE,NEUTRAL,0.0
1065,Is this true? I doubt it is :( #ZaynIsComingBackOnJuly26,NEGATIVE,NEGATIVE,-0.19208377992140047
1066,Today’s job (another facking #Intel). Extra mega careful not to get bent socket pins :-( #PCGaming #PCUpgrade http://t.co/VeJNS9FBfn,NEGATIVE,POSITIVE,1.5035542082660602
1067,Hate being the messenger :(,NEGATIVE,NEGATIVE,-0.011197916666666665
1068,is everyone asleep already?:((((,NEGATIVE,NEUTRAL,0.0
1069,@MoKurd they've brainwashed you :(,NEGATIVE,NEUTRAL,0.0
1070,can some1 pls download smosh:the movie free online? Hahahaha :(,NEGATIVE,NEGATIVE,-0.03166023166023166
1071,MY kik - plawnew837 #kik #kikmenow #amateur #sfs #snapme #summer #hottie :( http://t.co/2HnzstgnOa,NEGATIVE,NEGATIVE,-3.0768285226470717
1072,@rivverofhoney Omg no way?! not you guys aswell :-( btw cat litter isnt good for pregnancy make sure u dont go near,NEGATIVE,POSITIVE,12.624964591995152
1073,Ah Mensch @Tikus09 :(,NEGATIVE,NEUTRAL,0.0
1074,Sepanx with this one :( https://t.co/4Hp6d3sMwr,NEGATIVE,NEUTRAL,0.0
1075,@LoseThe_Battle We cannot view the picture. Are you unhappy with the seats on our bus? :(,NEGATIVE,POSITIVE,0.1757172148196357
1076,There's a huge bag of presents from Luke and I can't open them until he's back from work :-((((,NEGATIVE,NEGATIVE,-64.57219438031092
1077,@baexrv pcy mine :-(,NEGATIVE,NEUTRAL,0.0
1078,@walesdotcom @Visitcaerphilly last time I went to Caerphilly I couldn't find anywhere selling local cheese :-(,NEGATIVE,NEGATIVE,-4.374824878796886
1079,My eyes are really bad today and I don't even have my glasses :(,NEGATIVE,NEGATIVE,-56.7256821174527
1080,@rauhlstilinski I'M OMW😍 lol I wish :(((((,NEGATIVE,NEGATIVE,-40.391799804711134
1081,@lukesdagger JOKE LANG EH :( HAHDHDHSHHS,NEGATIVE,NEUTRAL,0.0
1082,Never seeing your dad until midnight bc he worked hard as fuck :( #GrowingUpPoor,NEGATIVE,NEGATIVE,-0.008207730455810554
1083,"@JackJackJohnson @jackgilinsky NUMBER ONE IN AMERICA!! 😭🇺🇸
i wish i could buy it but no money :( http://t.co/7xyNmimTpR",NEGATIVE,NEGATIVE,-4.543719521288126
1084,Wish that I can buy all Bangtan's merch :(,NEGATIVE,NEGATIVE,-15.72111764402765
1085,The pain of all #UberIceCream drivers being busy :(,NEGATIVE,NEGATIVE,-0.09042955501288835
1086,@lawrenceispichu oh gosh what did you say? And aw hun :( *cuddles*,NEGATIVE,POSITIVE,0.00016710069444444444
1087,@DatMelvin @Official__Jakub me wants! :(,NEGATIVE,NEUTRAL,0.0
1088,@taimoor_mahmood taimoor Meray dost :(,NEGATIVE,NEUTRAL,0.0
1089,@literalwt tyas mind to refollow me :(,NEGATIVE,NEUTRAL,0.0
1090,My stomach is killing me :(,NEGATIVE,NEUTRAL,0.0
1091,as if not an apology isn't available in australia :(( @BeaMiller,NEGATIVE,NEUTRAL,0.0
1092,ksoo u dumb butt :(,NEGATIVE,NEUTRAL,0.0
1093,@D4nMeAtSix @carterreynolds omg why am I getting hate for being a sex offender :( poor me :( I'm a stupid pissbaby,NEGATIVE,NEGATIVE,-38.17989930101399
1094,i want to finish death parade by this weekend :(,NEGATIVE,NEUTRAL,0.0
1095,"I'm so frustrated with my planks. The times are super inconsistent, and I have no idea what I'm doing wrong. :(",NEGATIVE,NEGATIVE,-67.93834544202996
1096,"RIP TOM MOORE...... I LOVE READING HIS COMIC BOOKS....
ANOTHER GREAT ARTIST I WILL TRULY MISS  :( http://t.co/f5uVxTUcSE",NEGATIVE,POSITIVE,12.635423365051926
1097,@tylerftirwin I miss this so much :(,NEGATIVE,NEUTRAL,0.0
1098,@catasrtophe awww i miss you too i swear but Twitter these days are truly boring so i rather watch movies and football :(,NEGATIVE,NEGATIVE,-0.062143240343347644
1099,when can sch get better........ :-(,NEGATIVE,POSITIVE,0.1281195504674517
1100,my throat is so so sore :((,NEGATIVE,NEUTRAL,0.0
1101,Why is no one awake :(,NEGATIVE,NEGATIVE,-0.12100775664783199
1102,Im hungry now :(,NEGATIVE,NEGATIVE,-0.009614469300333175
1103,"Get in the bin, OSX/Chrome/Voiceover &gt;:( http://t.co/0bcvA6YjWu",NEGATIVE,NEGATIVE,-0.0031523096129837704
1104,😂😂 what a night :(((((( so devo xxx https://t.co/9ixTnyBXLb,NEGATIVE,NEGATIVE,-0.0020048309178743963
1105,im so sad :(,NEGATIVE,NEUTRAL,0.0
1106,I hope it's wrong about #HulkHogan but I think I know deep down its not. It's hurtful to wake up that kind of unpleasantness :(,NEGATIVE,NEGATIVE,-142.10899914314916
1107,@Yoonginese I don't even know what to say :(((,NEGATIVE,NEGATIVE,-8.25233617177149
1108,@kingsxcreed daaaaaamn :((,NEGATIVE,NEUTRAL,0.0
1109,@maaaybs Grabe ang harsh huhuhu why u like that? :(,NEGATIVE,POSITIVE,0.04827957224611548
1110,@halfmoonhalsey aw babe :((,NEGATIVE,NEUTRAL,0.0
1111,my boys r playing :( and i cant watch it :( rip,NEGATIVE,POSITIVE,0.0012989510489510492
1112,"Dadas uh iphone na, :(:( [pic] — https://t.co/Jr4U98A8ja",NEGATIVE,POSITIVE,0.22000000000000003
1113,@OscarTrue89 no sorry I'm fully booked :-( xx,NEGATIVE,NEGATIVE,-0.06144051527615846
1114,@ssulstagram why you unfollow me unnie?:(,NEGATIVE,NEGATIVE,-0.08661009933774834
1115,@norman__g lucky spike only :-(,NEGATIVE,NEUTRAL,0.0
1116,@imaginIarry omg i miss you 2 :(,NEGATIVE,NEUTRAL,0.0
1117,Why didn't Panic's new album come out on the 22nd :(,NEGATIVE,NEGATIVE,-0.001457738172531706
1118,"bigbang need some rest :( they have been travelling from one place to another, must be really tiring for them :(",NEGATIVE,POSITIVE,32.432552806694865
1119,@Atunci_CoV @QuetaAuthor :( rude,NEGATIVE,NEUTRAL,0.0
1120,@nickiminaj you mention South Africa so many times in your song its about time you come to South Africa ! :(,NEGATIVE,POSITIVE,0.012916666666666667
1121,"Hate when I can't remember my dreams, I love sharing them :(",NEGATIVE,NEGATIVE,-62.24094431784803
1122,What is going on in America man R.I.P to all the victims in #Louisiana :(,NEGATIVE,NEGATIVE,-0.01435344827586207
1123,When school comes between me and twitter :(,NEGATIVE,POSITIVE,0.04236686390532545
1124,Taking 190 at such a horrible timing :(,NEGATIVE,NEUTRAL,0.0
1125,@myungfart ella :( cheer up pls,NEGATIVE,NEGATIVE,-0.03761013215859031
1126,"@Lizarrdz That's no excuse for launching an attack Lizardz, you should feel like shit for doing that.  I am deeply ashamed of you.  &gt;:(",NEGATIVE,NEGATIVE,-37.54508962921326
1127,@dtaylor5633  Nothing worse :(,NEGATIVE,NEUTRAL,0.0
1128,@cockneyradish Sorry about that :( We need to get an emergency engineer out to you! Will you be home for the next 4 hours? ^Laura,NEGATIVE,POSITIVE,17.2250598139399
1129,I can never go to sleep early :( lol,NEGATIVE,NEGATIVE,-8.606586555703345
1130,@elglozano home dormtel near st scho!! all girls siya tho :( do you want me to help you find oneee,NEGATIVE,NEGATIVE,-0.06837697628458499
1131,@JDRaPlD @Excluzzive I was talking to exclusive :( U know I carry U want me to play 😘,NEGATIVE,NEGATIVE,-114.75974897686473
1132,7pm on a Friday and I am dead :(,NEGATIVE,POSITIVE,0.0015146549591887213
1133,"@fantasticpru @gemmajoobjoob Sorry Nat, school holidays.. :(  and I'm working at 1pm.",NEGATIVE,NEGATIVE,-0.03820723000039888
1134,@Vitality_Watson why do you do this when Im in work :(,NEGATIVE,NEGATIVE,-0.006625302275387097
1135,"@Shansdoe every time i have feta cheese, my head starts to blaaaaze! sometimes my vision is messed too and nausea comes in :(",NEGATIVE,POSITIVE,0.0032977115716753026
1136,"@natzaz17 Oh no, that's not good :( We're not aware of any issues. Have you been able to top-up now?",NEGATIVE,POSITIVE,0.4457223648554052
1137,"Sharknado, one hour that I will never get back :(",NEGATIVE,NEGATIVE,-13.589994863136289
1138,"Yeah, leave me on read :-(",NEGATIVE,NEUTRAL,0.0
1139,I cannot even sleep right now :(,NEGATIVE,NEGATIVE,-5.284010618388611
1140,And Ernie :(,NEGATIVE,NEUTRAL,0.0
1141,.@ItsFoodsPorn all over my TL :( hungry af!,NEGATIVE,NEUTRAL,0.0
1142,@Marguuuuh it's raining :-(,NEGATIVE,NEUTRAL,0.0
1143,@DasCarrot no EZOO for me this year sorry :-(,NEGATIVE,POSITIVE,13.37854217635066
1144,Looking for fun? SNAPCHAT : LilyButle18 #snapchat #kikmenow #amateur #kikmeboys #seduce #hannibal #kiksexting :( http://t.co/y8RcKiqSZ3,NEGATIVE,NEGATIVE,-0.5979401544401545
1145,when ed sheeran is preforming in your country tonight and ur not going :(,NEGATIVE,NEGATIVE,-0.17711791462984033
1146,@Uber_Mumbai Cannot seem to get one in Powai! :(,NEGATIVE,NEUTRAL,0.0
1147,My neighbor doesn't let me sleep :-(,NEGATIVE,NEGATIVE,-0.00023577235772357727
1148,@The_Lie_Lama back to Delhi :(,NEGATIVE,NEUTRAL,0.0
1149,@ButtCupboard my feet were cold!!!! and there was no point in taking the socks off okay stop :(,NEGATIVE,NEGATIVE,-0.23846738059820374
1150,i can't belieb it's raining :(,NEGATIVE,NEUTRAL,0.0
1151,Since models own stopped stocking at boots I can't get any and I can't even order online because it's telling me it's unsafe :(,NEGATIVE,NEGATIVE,-77.38769125941076
1152,@crushinghes the summer holidays are great but I'm so bored already :(,NEGATIVE,NEGATIVE,-3.810400062905428
1153,@X2raw_evicted Oh. I was planning on streaming Halo on Xbox One today.  :(,NEGATIVE,NEGATIVE,-33.42946185105434
1154,"Drop Dead Fred use to be my favorite movie 
I wish I had it :-(",NEGATIVE,NEGATIVE,-31.439887234367255
1155,remember was #2 on gaon and bad was #6 but infnt are eligible and apink are not :(((( acube why'd u do this,NEGATIVE,NEGATIVE,-11.991636321662462
1156,So sad every time apink has an event .. Don't understand Korean  :( 😭😭,NEGATIVE,NEGATIVE,-0.010181672403003756
1157,@iamcharleigh_ :( have fun,NEGATIVE,POSITIVE,0.35205526770293605
1158,Bullshit......:((,NEGATIVE,NEUTRAL,0.0
1159,"@Taylan247 :( - Do you know what happens to the internet light when the connection drops? Thanks, Kei.",NEGATIVE,POSITIVE,0.25548044128229197
1160,@Nigguhjoee @Kvndrewhdz @xEnigma93 I wish I could hear food :(,NEGATIVE,NEGATIVE,-25.471246567857097
1161,@HanaaGhzlli hanaaaa its your birthday???? ya Allah sorry for not wishing you in the van jn i tak tau :( happy birthday gorgeous!,NEGATIVE,POSITIVE,11.752573240008116
1162,@redlipshoran @JacobWhitesides omg really? I'm sorry babe :(((,NEGATIVE,NEUTRAL,0.0
1163,@tallertara what happened soul sis? :(,NEGATIVE,NEGATIVE,-0.5629861111111112
1164,And faith :(,NEGATIVE,NEUTRAL,0.0
1165,What was the last present you received? — haha. basta. :( http://t.co/xhdfobhn8N,NEGATIVE,NEGATIVE,-0.22412673657621798
1166,Went to bed with headache...woke up with headache :(,NEGATIVE,NEGATIVE,-0.1138784928252361
1167,Snapchat me guys : JasminGarrick #snapchat #kiksexting #chat #sexting #addme #mpoints #hotmusicdelocos :( http://t.co/xXfTQWzhAI,NEGATIVE,NEGATIVE,-0.031712454212454215
1168,Relation full of lies :(,NEGATIVE,NEUTRAL,0.0
1169,aw fuck there's a dress bag on the floor. dammit that's really loud :(,NEGATIVE,NEGATIVE,-0.001475095785440613
1170,"Dhis👉 @AhmedMarzooq blocked my twitter :( thank you for the good time 😢 I play 8ball,  FAKMAREY,",NEGATIVE,NEGATIVE,-8.334010046785071
1171,@LaEtchi unfortunately yours smells like doo doo :(,NEGATIVE,NEGATIVE,-0.001000479271507309
1172,I wanna go to six flags :(,NEGATIVE,NEGATIVE,-16.692812944172715
1173,@Sam_Ardi sorry :(,NEGATIVE,NEUTRAL,0.0
1174,Shopping isn't fun when you're on your own :(,NEGATIVE,POSITIVE,0.002813938198553583
1175,I miss cat :(,NEGATIVE,NEGATIVE,-0.02624263129689175
1176,@bbgurrll i miss you too :(,NEGATIVE,NEUTRAL,0.0
1177,"I would like to be able to work full time on this stuff, but after this move, I'm having to consider taking on a fulltime job. :(",NEGATIVE,NEGATIVE,-172.83840425043635
1178,@izzsugden yeah I've seen something about tinder on fb!! I was rooting for them :( but the other woman is frustrating me being so awkward!,NEGATIVE,NEGATIVE,-160.54165623484954
1179,"No food in the kitchen, no money in my wallet (thanks Barcelona) and my dad hasn't been home in a month so no beet juice either :(",NEGATIVE,NEGATIVE,-0.267050885593789
1180,"DCI today, now I wish I was going :-(",NEGATIVE,NEGATIVE,-55.30793789435333
1181,@TrevvyM114 At work and freezing :(,NEGATIVE,NEGATIVE,-0.007211538461538462
1182,"Srsly, Y U do that? :((  https://t.co/g0r01GGj2b",NEGATIVE,NEGATIVE,-0.004210220673635308
1183,Hate seeing my granddad like this :(,NEGATIVE,NEGATIVE,-0.0023948598130841122
1184,@cessyybells sorry pre :(,NEGATIVE,NEUTRAL,0.0
1185,@voxcinemas I want the minion bucket please :( it wasn't there yesterday! :(,NEGATIVE,NEGATIVE,-83.45210332369155
1186,"All is fair in love and war kapan update :(

Oh ya udah dihapus. Hilang dari muka bumi.

I want to read it once more someone give me link 😢",NEGATIVE,NEGATIVE,-66.33503797161691
1187,@tiaramescudi girl that was so quick too :(,NEGATIVE,NEGATIVE,-0.0005639367816091954
1188,"so many nasty, narrow minded people :(",NEGATIVE,NEUTRAL,0.0
1189,i want this in my room :-( http://t.co/alpqbVixcP,NEGATIVE,NEUTRAL,0.0
1190,Because your friend does not respect your life :-( I'm sorry  https://t.co/ApJ18ZWK0x,NEGATIVE,NEGATIVE,-2.6904767958168856
1191,@CollagenShots Sadly not :( @Fighting_Fifty @AmazingPRltd @Janettaras @Gracefodor @NikkiTMB @rozhubley,NEGATIVE,NEGATIVE,-0.0031616568914956014
1192,Sucks how I'm Gona miss Chellos party :(,NEGATIVE,NEGATIVE,-0.010646632033493348
1193,"@RCDeportivo hello, any info about possible interest in Jonathas ?? He is close to join Betis :(",NEGATIVE,NEGATIVE,-0.0019451871657754014
1194,@LizaNMinnelli i can't watch it on my phone. Sorry :( thank you still &lt;3,NEGATIVE,NEGATIVE,-0.0567791474693292
1195,The taxi driver thought me and Sophie worked for Nintendo and took us into the gates :( the security guards gave us the dirtiest looks haha,NEGATIVE,POSITIVE,2.3958008497701964
1196,@1994sdork omg :-(( I LOVE YOU SO MUCH MONICA SEE YOU SOON AAAHHH !!!,NEGATIVE,NEGATIVE,-95.77016599077677
1197,:((( (at Crepes 40) — https://t.co/bazEmHlhYL,NEGATIVE,POSITIVE,0.052500000000000005
1198,@captaintn @JAYBUMAOMGY @satgotlloco @longlivesamd don't kick my bae :((,NEGATIVE,NEUTRAL,0.0
1199,@JoWaltham haha. Sounds like you’re having fun and games :(,NEGATIVE,POSITIVE,0.009805512871109768
1200,@justinbieber you don't follow me :(,NEGATIVE,NEUTRAL,0.0
1201,school is on monday but i don't wanna meet new people :(,NEGATIVE,NEGATIVE,-0.8307181520267563
1202,@exhaustcd BUT... I HAVENT FINISHED YET :(,NEGATIVE,NEGATIVE,-115.6713167380824
1203,@bbomiyeh No. U forsaken me and ran off with the other gf. :(,NEGATIVE,NEGATIVE,-0.10873789218563759
1204,Kanin please :( xD,NEGATIVE,NEUTRAL,0.0
1205,Can not get on #hypixel :( want to record grrrr #thestruggleisreal #geek #gamer #gamers #youtube,NEGATIVE,POSITIVE,0.21068495657385575
1206,@EdmundMcMillenn I want afterbirth now :(,NEGATIVE,NEGATIVE,-79.94211937582665
1207,this is a bummer :( apink's digital + physical sales have been super great but bc of the timing of the album release they aren't up to win?,NEGATIVE,NEGATIVE,-1.789967921367178
1208,OverPerhatian:(:(,NEGATIVE,NEUTRAL,0.0
1209,this is so sad :((((((((,NEGATIVE,NEUTRAL,0.0
1210,@GarryBrown75 That's awful :( My son missed his physics exam because he had chicken pox and they gave him a predicted grade. Poor girl.,NEGATIVE,NEGATIVE,-0.12933518366319005
1211,"but srsly tho, bae looks so out of it :((((",NEGATIVE,NEGATIVE,-0.004509311771919068
1212,@Cr4sh0v3rr1de Ahm...I've never been to London...nor on a holiday outside of Ireland in nearly 8 years :( Never got the chance/cash to go,NEGATIVE,NEGATIVE,-0.05509525377122698
1213,please follow me :( @JackJackJohnson,NEGATIVE,NEGATIVE,-13.492308123406282
1214,@fivedorkz why omg :-(,NEGATIVE,NEUTRAL,0.0
1215,5am &amp; I'm up wit ha damn headache :(,NEGATIVE,NEGATIVE,-0.4854698759489508
1216,I had a dream that I met Karlie Kloss &amp; she was so so sweet &amp; she wanted to take like a bunch of goofy photos with me. :(,NEGATIVE,NEGATIVE,-56.6602931462952
1217,i didn't realize it was 3 am i was watching concert videos and pcd is extremely hard rn :(,NEGATIVE,NEGATIVE,-0.06578545152501594
1218,"@matthaig1 SORRY if I antagonised you with this. But she calls herself a writer. And has had several polite nudges, too... :(",NEGATIVE,NEGATIVE,-121.97967320329363
1219,@helter_skeleton I haven't delved into it enough but what I have seen and heard is fucking horrendous. :(,NEGATIVE,NEGATIVE,-170.1592363265691
1220,@luke_brooks follow me :(,NEGATIVE,NEUTRAL,0.0
1221,@AdaptsTheGod but duo we both dropped double digits :( TWICE,NEGATIVE,NEGATIVE,-0.582436253997161
1222,@DaShawnBullfrog @PapaHogieBear I just got here :( come!!!',NEGATIVE,NEGATIVE,-29.67834283096691
1223,THEYRE SO CUTE I WISH I KNEW WHAT THEY WERE SAYING :( http://t.co/Vr3ICTaFIS,NEGATIVE,NEGATIVE,-35.570571282188325
1224,I care :( http://t.co/Oe5ID3cJIR,NEGATIVE,POSITIVE,0.021034297963558414
1225,@Jenna_Marbles I wish I could've met you :(,NEGATIVE,NEGATIVE,-15.720754305598376
1226,My grandad really isn't well :( I worry so much about him!,NEGATIVE,NEGATIVE,-6.480476160859482
1227,@ayyedolans DO U HAVE GRAY'S FOLLOWK?!! OMG ITS TOO HARD these DAYS U KNOW :(:(,NEGATIVE,POSITIVE,0.6032459120161118
1228,@nighteyeslrh and idk what to do bc we have no money if we leave :-(,NEGATIVE,POSITIVE,16.836450777459714
1229,"@KyuminpuVELF a lot of people suggest, but they still aren't :(!",NEGATIVE,NEGATIVE,-0.09761615973129315
1230,@justinbieber follback me pls :(,NEGATIVE,NEUTRAL,0.0
1231,@BroderickDamien you have to get a pace maker? oh no! :(,NEGATIVE,NEGATIVE,-0.1809323514001281
1232,@isalouise2012 ah mince :(,NEGATIVE,NEUTRAL,0.0
1233,@scdesc Molly deserved a much higher place :(,NEGATIVE,NEUTRAL,0.0
1234,I'm so hungry :((,NEGATIVE,NEGATIVE,-0.07512967512967514
1235,all i wanna do is have a good time with no one hitting on me or dating me is that too much to ask for :(,NEGATIVE,POSITIVE,72.79143944248679
1236,Feeling very sucky w this running nose cough sore throat and fever :-(,NEGATIVE,NEGATIVE,-0.00253447666195191
1237,@flirtyoakley same i hate hot weather :( its my graduation ceremony later and all the boys are gonna wear suits everyones going to die,NEGATIVE,NEGATIVE,-0.03784085030729187
1238,"@AlexaBailon ""let's go to a party....in our pants "" ew :( gross",NEGATIVE,NEGATIVE,-0.0032016871165644173
1239,someone has niall layouts to give me? :(,NEGATIVE,NEUTRAL,0.0
1240,"hey christine, why so moody? :(",NEGATIVE,NEUTRAL,0.0
1241,@bluexxdream i miss you :(,NEGATIVE,NEUTRAL,0.0
